datetime,000651.SZ,002294.SZ,002572.SZ,300376.SZ,300498.SZ,601318.SH,cash,commission,total,returns,equity_curve,drawdown
2017-09-27,0.0,0.0,0.0,0.0,0.0,17023.869779561217,87414.88881840982,218.76,104438.75859797103,-0.0020115738955318596,1.044387585979711,0.0314147922351351
2017-09-28,0.0,0.0,0.0,0.0,0.0,17068.33612742543,87414.88881840982,218.76,104483.22494583525,0.00042576480667855243,1.044832249458353,0.030970128756492965
2017-09-29,0.0,0.0,0.0,0.0,0.0,17201.72517426126,87414.88881840982,218.76,104616.61399267107,0.001276655146364103,1.0461661399267113,0.029636238288134775
2017-10-09,0.0,0.0,0.0,0.0,0.0,17392.285885741723,87414.88881840982,218.76,104807.17470415155,0.0018215148073308374,1.048071747041516,0.027730631173330078
2017-10-10,0.0,0.0,0.0,0.0,0.0,17443.106145099864,87414.88881840982,218.76,104857.99496350969,0.0004848929426977122,1.0485799496350972,0.02722242857974888
2017-10-11,0.0,0.0,0.0,0.0,0.0,17566.96964183622,87414.88881840982,218.76,104981.85846024603,0.0011812499064038917,1.0498185846024606,0.025983793612385453
2017-10-12,0.0,0.0,0.0,0.0,14309.637993000992,18138.669101860134,73013.51818974702,222.784,105461.82528460813,0.004571902530605687,1.0546182528460815,0.021184125368764573
2017-10-13,11986.179680603134,0.0,0.0,0.0,14397.356073898087,18129.14630058166,60979.00011357521,226.476,105491.6821686581,0.00028310608098602863,1.054916821686581,0.02088555652826507
2017-10-16,11756.991938930321,0.0,0.0,0.0,14572.787857658534,18157.735964297673,60979.00011357521,226.476,105466.51587446175,-0.0002385618816477253,1.0546651587446176,0.021137219470228397
2017-10-17,12108.208559121987,0.0,0.0,0.0,14472.5416499857,18402.302510000798,60979.00011357521,226.476,105962.05283268368,0.004698524020759098,1.059620528326837,0.01618184988800908
2017-10-18,12260.009169827701,0.0,10083.457565340173,0.0,14315.905331707905,18732.623840055312,50965.965813781746,228.075,106357.96172071283,0.0037363270854549047,1.0635796172071286,0.012222761007717464
2017-10-19,12221.316580887724,8541.232613244025,10133.128677307039,0.0,14409.889250210565,18926.356635809167,42584.91385904482,231.31199999999998,106816.83761650334,0.004314448005269922,1.0681683761650336,0.0076340020498124606
2017-10-20,12054.630044040998,8505.4875547576,9931.955673676463,0.0,14334.712857992216,18745.326034587648,42584.91385904482,231.31199999999998,106157.02602409974,-0.006177037320393874,1.0615702602409975,0.01423211797384849
2017-10-23,12093.325406482369,8806.794451384887,10058.61790438286,0.0,14591.590912407435,19018.464180237628,42584.91385904482,231.31199999999998,107153.70671394,0.009388739748737773,1.0715370671394,0.004265311075446032
2017-10-24,12283.819468285279,9057.030708926537,10232.471056242213,0.0,14572.796943312254,19120.09885281682,42584.91385904482,231.31199999999998,107851.13088862791,0.006508633215552395,1.078511308886279,0.0
2017-10-25,12444.553246027792,9059.584791586452,10555.336215479825,0.0,14804.60642428952,19081.992495803155,42584.91385904482,231.31199999999998,108530.98703223157,0.006303653359979178,1.0853098703223156,0.0
2017-10-26,12763.034252700136,8990.64135132248,10031.295438389898,0.0,15199.312036167506,19498.056260181645,42584.91385904482,231.31199999999998,109067.25319780648,0.004941134142783188,1.0906725319780648,0.0
2017-10-27,13027.94379164918,8914.041087009215,9889.73379716334,0.0,15224.375701715146,20304.78833794666,42584.91385904482,231.31199999999998,109945.79657452837,0.00805506099185016,1.0994579657452836,0.0
2017-10-30,13021.990021336394,8847.64930899317,9686.074509078355,0.0,15719.320155777905,20346.067972637702,42584.91385904482,231.31199999999998,110206.01582686836,0.0023667958252828747,1.1020601582686835,0.0
2017-10-31,12664.809857041158,9008.517268729283,9661.239414037078,0.0,15850.890865481766,20441.348608953565,42584.91385904482,231.31199999999998,110211.71987328766,5.175803132440038e-05,1.1021171987328766,0.0
2017-11-01,12441.57991850095,9263.863690711416,0.0,0.0,16521.25674196472,20365.12281999078,52244.5542730819,232.91099999999997,110836.37744424977,0.005667796235103495,1.1083637744424977,0.0
2017-11-02,12578.499505504053,9276.629294877217,0.0,0.0,16439.806946226836,20371.47673831062,52244.5542730819,232.91099999999997,110910.96675800062,0.0006729678059749222,1.1091096675800063,0.0
2017-11-03,12450.513273035547,9447.708892333343,0.0,0.0,16314.502737682697,20469.932085386878,52244.5542730819,232.91099999999997,110927.21126152037,0.00014646435780507616,1.1092721126152039,0.0
2017-11-06,12956.514582964985,9751.566105728569,0.0,0.0,15932.335511052479,20330.183859039942,52244.5542730819,232.91099999999997,111215.15433186787,0.0025957839115657855,1.112151543318679,0.0
2017-11-07,0.0,9588.149360928768,0.0,0.0,15982.458638570251,20762.139275492962,65197.37685604689,236.60299999999998,111530.12413103889,0.0028320762675124733,1.1153012413103893,0.0
2017-11-08,0.0,9383.873838794181,0.0,0.0,15637.876830322675,20520.758644276077,65197.37685604689,236.60299999999998,110739.88616943982,-0.007085421698899919,1.1073988616943986,0.007902379615990718
2017-11-09,10772.773042108347,9715.818991967686,0.0,0.0,15850.89598850533,21067.041760145352,54473.26718168765,239.658,111879.79696441436,0.010293588285167576,1.118797969644144,0.0
2017-11-10,11248.110879818336,9907.327500118361,0.0,0.0,0.0,22197.730958454114,70320.13917019298,243.682,113673.30850858381,0.016030700741617387,1.1367330850858384,0.0
2017-11-13,11240.720870970295,9958.399773381472,0.0,0.0,0.0,22280.306517619563,70320.13917019298,243.682,113799.56633216432,0.0011107077398999632,1.1379956633216435,0.0
2017-11-14,11048.616951285412,9593.255128890894,0.0,0.0,0.0,22366.063417405883,70320.13917019298,243.682,113328.07466777516,-0.004143176284283401,1.133280746677752,0.004714916643891565
2017-11-15,11196.392203008854,9452.81946705906,0.0,0.0,0.0,21978.571368699326,70320.13917019298,243.682,112947.92220896023,-0.003354442047386441,1.1294792220896026,0.008516441232040872
2017-11-16,11294.909258003128,9774.555630439881,0.0,0.0,0.0,23188.667551117174,70320.13917019298,243.682,114578.27160975317,0.014434523175881786,1.145782716097532,0.0
2017-11-17,11317.069869967332,9473.254953131573,0.0,0.0,11673.024161307907,0.0,81923.34397782313,252.301,114386.69296222995,-0.001672032967783954,1.1438669296222999,0.0019157864752321618
2017-11-20,11285.053879305193,0.0,0.0,0.0,12044.634885483145,13564.539997116695,77905.37135111971,257.826,114799.60011302475,0.0036097481280548127,1.1479960011302477,0.0
2017-11-21,11772.714912591608,0.0,0.0,0.0,12035.890480556285,0.0,91467.6233482364,260.11400000000003,115276.22874138429,0.004151831782430282,1.152762287413843,0.0
2017-11-22,11664.347071821201,0.0,0.0,0.0,12132.069281386412,14901.245874701717,76373.44789493558,262.571,115071.11012284493,-0.0017793661432100594,1.1507111012284494,0.002051186185393572
2017-11-23,11085.562170117433,0.0,0.0,0.0,11585.580220606362,0.0,91272.2367696373,265.028,113943.3791603611,-0.009800296193196556,1.1394337916036112,0.013328495810231766
2017-11-24,11208.711680265269,0.0,0.0,0.0,11034.72063785719,15116.384361619599,76214.04488493723,267.615,113573.86156467929,-0.0032429931287342173,1.1357386156467932,0.017023671767049775
2017-11-27,10846.65908428102,0.0,0.0,0.0,10671.854884401893,0.0,91327.84224655683,270.202,112846.35621523975,-0.0064055702554872695,1.128463562152398,0.024298725261445053
2017-11-28,10836.810317832493,0.0,0.0,0.0,0.0,14881.590068591646,86943.14557428574,277.378,112661.54596070987,-0.0016377157466863634,1.1266154596070992,0.026146827806743822
2017-11-29,0.0,0.0,0.0,0.0,0.0,0.0,112655.87796070987,283.046,112655.87796070987,-5.030997889898803e-05,1.126558779607099,0.026203507806743964
2017-11-30,0.0,0.0,0.0,0.0,0.0,0.0,112655.87796070987,283.046,112655.87796070987,0.0,1.126558779607099,0.026203507806743964
2017-12-01,0.0,0.0,0.0,0.0,0.0,0.0,112655.87796070987,283.046,112655.87796070987,0.0,1.126558779607099,0.026203507806743964
2017-12-04,0.0,0.0,0.0,0.0,0.0,0.0,112655.87796070987,283.046,112655.87796070987,0.0,1.126558779607099,0.026203507806743964
2017-12-05,0.0,0.0,0.0,0.0,0.0,0.0,112655.87796070987,283.046,112655.87796070987,0.0,1.126558779607099,0.026203507806743964
2017-12-06,0.0,18960.568316659876,0.0,0.0,0.0,0.0,94074.58686493784,289.312,113035.15518159771,0.0033666882523442077,1.1303515518159775,0.02241073559786555
2017-12-07,0.0,18560.196956085285,0.0,0.0,0.0,0.0,94074.58686493784,289.312,112634.78382102313,-0.0035420074394675316,1.1263478382102317,0.026414449203611357
2017-12-08,0.0,18827.111148510747,0.0,0.0,15425.729339885545,0.0,78556.298129068,295.73400000000004,112809.1386174643,0.0015479658283734654,1.1280913861746433,0.024670901239199683
2017-12-11,0.0,20710.311768251682,0.0,0.0,15290.368564928049,0.0,78556.298129068,295.73400000000004,114556.97846224775,0.015493778839233752,1.145569784622478,0.007192502791365074
2017-12-12,0.0,20725.140351477752,0.0,11828.702742793364,14958.108856012163,12540.840324146855,52725.34814280084,302.35100000000006,112778.14041723097,-0.015527976286516587,1.1277814041723102,0.024980883241532803
2017-12-13,0.0,20700.43598417879,0.0,0.0,15044.252604913938,12701.099722649129,64549.6828855942,306.71900000000005,112995.47119733605,0.0019270647600770907,1.1299547119733608,0.022807575440482175
2017-12-14,10584.564371113744,20833.891694968792,0.0,0.0,0.0,12505.617096817836,68944.26571850249,316.14400000000006,112868.33888140286,-0.0011251098348107336,1.1286833888140289,0.024078898599814158
2017-12-15,10436.888529007965,20522.487515804092,0.0,0.0,0.0,12394.667261934868,68944.26571850249,316.14400000000006,112298.30902524941,-0.005050396433603943,1.1229830902524944,0.02977919716134858
2017-12-18,10640.251301995684,20562.03434924705,0.0,0.0,0.0,12445.733291054039,68944.26571850249,316.14400000000006,112592.28466079925,0.0026178099928801934,1.125922846607993,0.0268394408058501
2017-12-19,10792.768664158491,20833.885005378444,0.0,0.0,0.0,12958.21125077977,68944.26571850249,316.14400000000006,113529.13063881919,0.008320694271746198,1.1352913063881922,0.01747098102565081
2017-12-20,10768.560484044785,21402.31672386519,0.0,0.0,0.0,13021.615778429836,68944.26571850249,316.14400000000006,114136.7587048423,0.005352177565388194,1.1413675870484234,0.011394700365419563
2017-12-21,10908.98251275673,21777.970187002473,0.0,0.0,0.0,13192.446355827058,68944.26571850249,316.14400000000006,114823.66477408876,0.006018272089036492,1.1482366477408879,0.004525639672955162
2017-12-22,10911.40430687456,21407.265578479317,0.0,0.0,0.0,13035.706900673476,68944.26571850249,316.14400000000006,114298.64250452984,-0.004572422162207435,1.1429864250452986,0.009775862368544441
2017-12-25,10993.71994096562,21150.249947944092,0.0,0.0,0.0,13060.357422422652,68944.26571850249,316.14400000000006,114148.59302983484,-0.0013127843988964827,1.1414859302983487,0.011276357115494351
2017-12-26,10812.147662420633,21174.95343988329,0.0,0.0,0.0,13021.607341950323,68944.26571850249,316.14400000000006,113952.97416275674,-0.0017137212284953351,1.1395297416275676,0.013232545786275418
2017-12-27,10453.843901035676,21822.462341121485,0.0,0.0,0.0,12389.369240676608,68944.26571850249,316.14400000000006,113609.94120133626,-0.003010302837120671,1.1360994120133627,0.01666287540048028
2017-12-28,10589.419802588209,21674.178709513562,0.0,0.0,0.0,12431.641768525797,68944.26571850249,316.14400000000006,113639.50599913005,0.00026023072876513176,1.1363950599913006,0.016367227422542374
2017-12-29,10579.741072888643,22336.519936697587,0.0,0.0,0.0,0.0,81373.65848702828,318.3930000000001,114289.91949661452,0.005723480507645373,1.1428991949661453,0.009863092447697674
2018-01-02,0.0,21604.976572250805,0.0,0.0,0.0,0.0,91950.39655991693,321.3960000000001,113555.37313216773,-0.006427044201991361,1.1355537313216775,0.01720855609216554
2018-01-03,0.0,21560.491925488543,0.0,0.0,0.0,0.0,91950.39655991693,321.3960000000001,113510.88848540548,-0.00039174409396269816,1.135108884854055,0.01765340255978809
2018-01-04,0.0,21476.470688454912,0.0,0.0,0.0,0.0,91950.39655991693,321.3960000000001,113426.86724837184,-0.0007402042055589808,1.1342686724837185,0.01849361493012447
2018-01-05,15555.977548869532,21229.340940242862,0.0,0.0,0.0,0.0,76812.75303102523,325.42600000000004,113598.07152013763,0.0015093802369672282,1.1359807152013766,0.016781572212466456
2018-01-08,15539.737108308513,20557.11385937007,0.0,0.0,0.0,0.0,76812.75303102523,325.42600000000004,112909.60399870382,-0.006060556418088114,1.1290960399870384,0.023666247426804565
2018-01-09,16049.828978888743,0.0,0.0,0.0,0.0,0.0,97363.6008903953,331.69200000000006,113413.42986928405,0.004462205629434335,1.1341342986928407,0.018627988721002353
2018-01-10,16585.909316612608,0.0,15662.131707208213,0.0,0.0,0.0,81354.51551521049,334.3310000000001,113602.55653903131,0.0016675861929689173,1.1360255653903133,0.016736722023529715
2018-01-11,16504.688118689155,0.0,15764.609034968476,0.0,13479.606660056648,13533.9967887724,54572.686765962346,342.0270000000001,113855.58736844902,0.002227333936193343,1.1385558736844903,0.014206413729352718
2018-01-12,17316.9333350742,0.0,15592.45950430662,0.0,13698.66374788923,13861.8713949772,54572.686765962346,342.0270000000001,115042.6147482096,0.010425727952368513,1.150426147482096,0.002336139931746972
2018-01-15,17739.293339116663,0.0,15584.257870607355,0.0,13194.32004468319,14465.458861128694,54572.686765962346,342.0270000000001,115556.01688149825,0.004462712660106893,1.1555601688149824,0.0
2018-01-16,17664.575435572304,0.0,0.0,0.0,13739.416988689187,14495.272171841483,70154.3056365697,344.6660000000001,116053.57023267268,0.0043057329648585885,1.1605357023267266,0.0
2018-01-17,16907.56005528085,11227.133402331569,0.0,0.0,13719.041433294962,14407.720727923559,58602.305001333516,348.0070000000001,114863.76062016445,-0.010252244804901833,1.1486376062016443,0.011898096125082303
2018-01-18,16979.045219194577,10721.126499888485,0.0,0.0,13668.10263245314,14458.018080984739,58602.305001333516,348.0070000000001,114428.59743385446,-0.0037885159249574363,1.1442859743385445,0.01624972798818214
2018-01-19,16715.886997342277,10673.685515126477,0.0,0.0,13224.900736493213,14454.287912319844,58602.305001333516,348.0070000000001,113671.06616261533,-0.006620121964503012,1.136710661626153,0.023825040700573563
2018-01-22,18389.097138115252,0.0,0.0,0.0,0.0,14668.514913468336,82492.2332529532,356.66500000000013,115549.84530453678,0.016528209027561136,1.1554984530453674,0.005037249281359291
2018-01-23,18450.829337207906,0.0,0.0,0.0,13829.385495104501,14672.24071625636,68880.60543726823,361.95600000000013,115833.060985837,0.002451026053334804,1.1583306098583697,0.002205092468356984
2018-01-24,18119.433991482314,0.0,0.0,0.0,13839.522434672415,14240.040521477595,68880.60543726823,361.95600000000013,115079.60238490054,-0.006504693863080946,1.1507960238490051,0.009739678477721503
2018-01-25,17999.229666382817,0.0,0.0,0.0,13798.972633938827,14025.813351872488,68880.60543726823,361.95600000000013,114704.62108946237,-0.0032584514341994497,1.1470462108946233,0.013489491432103318
2018-01-26,18649.019856568902,0.0,0.0,0.0,13631.687688697586,14176.703051911933,68880.60543726823,361.95600000000013,115338.01603444664,0.005521965366070747,1.1533801603444662,0.007155541982260427
2018-01-29,0.0,0.0,10819.315423529719,0.0,13494.811912615372,0.0,90404.78769443254,370.23700000000014,114718.91503057763,-0.005367709842382884,1.147189150305776,0.013346552020950586
2018-01-30,14525.207444756463,0.0,10932.712668483731,0.0,13028.431212915384,0.0,75494.09983915827,373.55200000000013,113980.45116531385,-0.006437158728941461,1.1398045116531383,0.020731190673588307
2018-01-31,14950.142388552813,0.0,11139.15508180271,0.0,0.0,0.0,88517.24005207366,378.84300000000013,114606.5375224292,0.005492927521468571,1.146065375224292,0.014470327102434677
2018-02-01,14853.938222282475,0.0,10825.13116089161,0.0,0.0,0.0,88517.24005207366,378.84300000000013,114196.30943524775,-0.0035794475258548175,1.1419630943524774,0.0185726079742492
2018-02-02,14829.889696300601,0.0,0.0,0.0,0.0,0.0,99340.49921296527,380.71500000000015,114170.38890926586,-0.00022698216877647948,1.1417038890926585,0.01883181323406813
2018-02-05,0.0,0.0,0.0,0.0,0.0,0.0,114167.07390926586,384.03000000000014,114167.07390926586,-2.9035549687361772e-05,1.1416707390926586,0.018864963234068055
2018-02-06,0.0,0.0,0.0,0.0,0.0,0.0,114167.07390926586,384.03000000000014,114167.07390926586,0.0,1.1416707390926586,0.018864963234068055
2018-02-07,0.0,0.0,0.0,0.0,0.0,18165.88389441325,95389.69581278275,387.28000000000014,113555.57970719601,-0.005356134488966879,1.13555579707196,0.024979905254766566
2018-02-08,0.0,0.0,0.0,0.0,0.0,0.0,113552.32970719601,390.53000000000014,113552.32970719601,-2.862034616335496e-05,1.13552329707196,0.025012405254766668
2018-02-09,0.0,0.0,0.0,0.0,0.0,0.0,113552.32970719601,390.53000000000014,113552.32970719601,0.0,1.13552329707196,0.025012405254766668
2018-02-12,0.0,0.0,0.0,0.0,0.0,0.0,113552.32970719601,390.53000000000014,113552.32970719601,0.0,1.13552329707196,0.025012405254766668
2018-02-13,0.0,0.0,0.0,0.0,0.0,0.0,113552.32970719601,390.53000000000014,113552.32970719601,0.0,1.13552329707196,0.025012405254766668
2018-02-14,0.0,0.0,0.0,0.0,0.0,0.0,113552.32970719601,390.53000000000014,113552.32970719601,0.0,1.13552329707196,0.025012405254766668
2018-02-22,0.0,0.0,0.0,0.0,0.0,0.0,113552.32970719601,390.53000000000014,113552.32970719601,0.0,1.13552329707196,0.025012405254766668
2018-02-23,0.0,0.0,0.0,0.0,0.0,0.0,113552.32970719601,390.53000000000014,113552.32970719601,0.0,1.13552329707196,0.025012405254766668
2018-02-26,18901.108258544617,0.0,0.0,0.0,0.0,0.0,94850.99103782888,394.82000000000016,113752.09929637349,0.001759273364911218,1.1375209929637349,0.02301470936299177
2018-02-27,17988.0524218991,0.0,0.0,0.0,0.0,0.0,94850.99103782888,394.82000000000016,112839.04345972798,-0.008026716362100728,1.1283904345972797,0.032145267729446925
2018-02-28,17877.37193534716,0.0,0.0,0.0,0.0,0.0,94850.99103782888,394.82000000000016,112728.36297317603,-0.0009808704785011502,1.12728362973176,0.03325207259496654
2018-03-01,17839.328887868738,0.0,0.0,0.0,0.0,0.0,94850.99103782888,394.82000000000016,112690.31992569761,-0.00033747538308059877,1.1269031992569758,0.03363250306975085
2018-03-02,18150.607337633162,0.0,0.0,0.0,0.0,0.0,94850.99103782888,394.82000000000016,113001.59837546204,0.0027622465706873545,1.13001598375462,0.03051971857210667
2018-03-05,0.0,0.0,0.0,0.0,0.0,0.0,112997.30837546205,399.1100000000002,112997.30837546205,-3.79640647714119e-05,1.12997308375462,0.030562618572106626
2018-03-06,0.0,0.0,0.0,0.0,0.0,0.0,112997.30837546205,399.1100000000002,112997.30837546205,0.0,1.12997308375462,0.030562618572106626
2018-03-07,0.0,0.0,0.0,0.0,0.0,0.0,112997.30837546205,399.1100000000002,112997.30837546205,0.0,1.12997308375462,0.030562618572106626
2018-03-08,0.0,0.0,0.0,18645.863383556836,0.0,0.0,94371.71505134628,403.60600000000017,113017.57843490312,0.00017938532990280365,1.1301757843490305,0.030359917977696105
2018-03-09,0.0,0.0,0.0,19413.494933194488,0.0,0.0,94371.71505134628,403.60600000000017,113785.20998454076,0.006792142959245906,1.1378520998454071,0.02268360248131951
2018-03-12,0.0,0.0,0.0,20032.552459624192,0.0,0.0,94371.71505134628,403.60600000000017,114404.26751097047,0.005440579900619857,1.1440426751097041,0.016493027217022505
2018-03-13,15441.99726231613,0.0,0.0,19661.128904470297,0.0,0.0,78841.60861720354,407.22000000000014,113944.73478398997,-0.004016744628310587,1.1394473478398992,0.021088354486827443
2018-03-14,15203.078680673576,0.0,0.0,19735.40864947139,0.0,0.0,78841.60861720354,407.22000000000014,113780.0959473485,-0.0014449007841703665,1.1378009594734846,0.022734742853242063
2018-03-15,15675.073461393766,0.0,0.0,19413.50439898986,0.0,0.0,78841.60861720354,407.22000000000014,113930.18647758717,0.0013191281742996885,1.1393018647758713,0.021233837550855394
2018-03-16,15564.360417535941,0.0,0.0,18943.01811988034,0.0,0.0,78841.60861720354,407.22000000000014,113348.98715461983,-0.005101363746838672,1.1334898715461978,0.0270458307805288
2018-03-19,15421.588539425884,0.0,0.0,18992.535169245708,0.0,0.0,78841.60861720354,407.22000000000014,113255.73232587513,-0.0008227230880986092,1.132557323258751,0.027978379067975734
2018-03-20,15208.893990290122,0.0,0.0,18819.209293291173,0.0,0.0,78841.60861720354,407.22000000000014,112869.71190078484,-0.003408396353657195,1.128697119007848,0.031838583318878566
2018-03-21,15063.207994757135,0.0,0.0,0.0,0.0,0.0,97656.32191049472,411.7160000000001,112719.52990525185,-0.001330578354492462,1.1271952990525183,0.0333404032742084
2018-03-22,0.0,0.0,0.0,0.0,0.0,0.0,112715.91590525185,415.3300000000001,112715.91590525185,-3.206187963200602e-05,1.1271591590525183,0.03337654327420836
2018-03-23,0.0,17797.875008887175,0.0,0.0,0.0,0.0,94120.2015531523,420.9720000000001,111918.07656203948,-0.007078320189342402,1.1191807656203947,0.041354936706331946
2018-03-26,0.0,18550.03100463776,0.0,0.0,0.0,0.0,94120.2015531523,420.9720000000001,112670.23255779006,0.006720594374525657,1.1267023255779005,0.03383337674882614
2018-03-27,0.0,18563.3870269611,0.0,0.0,0.0,0.0,94120.2015531523,420.9720000000001,112683.5885801134,0.0001185408250266029,1.1268358858011338,0.03369981652559284
2018-03-28,0.0,18661.308893528316,0.0,0.0,0.0,0.0,94120.2015531523,420.9720000000001,112781.51044668062,0.0008689984744105761,1.127815104466806,0.03272059785992054
2018-03-29,0.0,0.0,0.0,0.0,0.0,0.0,112775.86844668063,426.6140000000001,112775.86844668063,-5.002593047076509e-05,1.1277586844668062,0.03277701785992049
2018-03-30,0.0,0.0,0.0,0.0,0.0,0.0,112775.86844668063,426.6140000000001,112775.86844668063,0.0,1.1277586844668062,0.03277701785992049
2018-04-02,0.0,18308.53255573042,0.0,0.0,0.0,0.0,94165.41816363487,432.0610000000001,112473.95071936528,-0.0026771483250256356,1.1247395071936528,0.03579619513307386
2018-04-03,0.0,18291.34084366059,0.0,0.0,0.0,0.0,94165.41816363487,432.0610000000001,112456.75900729545,-0.00015285061082925822,1.1245675900729544,0.03596811225377228
2018-04-04,0.0,18325.710273105826,0.0,0.0,0.0,0.0,94165.41816363487,432.0610000000001,112491.12843674069,0.0003056235103042759,1.124911284367407,0.0356244179593197
2018-04-09,0.0,17702.672775240775,0.0,0.0,0.0,0.0,94165.41816363487,432.0610000000001,111868.09093887564,-0.005538547852823927,1.1186809093887564,0.04185479293797023
2018-04-10,0.0,17896.021367291956,0.0,0.0,0.0,0.0,94165.41816363487,432.0610000000001,112061.43953092681,0.001728362309828091,1.1206143953092682,0.03992130701745844
2018-04-11,0.0,17517.914227843812,0.0,0.0,0.0,0.0,94165.41816363487,432.0610000000001,111683.33239147867,-0.003374105678374706,1.1168333239147867,0.04370237841193991
2018-04-12,0.0,0.0,0.0,0.0,0.0,0.0,111677.88539147867,437.5080000000001,111677.88539147867,-4.8771825511995104e-05,1.1167788539147867,0.04375684841193994
2018-04-13,0.0,0.0,0.0,0.0,0.0,0.0,111677.88539147867,437.5080000000001,111677.88539147867,0.0,1.1167788539147867,0.04375684841193994
2018-04-16,0.0,0.0,0.0,0.0,0.0,0.0,111677.88539147867,437.5080000000001,111677.88539147867,0.0,1.1167788539147867,0.04375684841193994
2018-04-17,0.0,0.0,0.0,0.0,0.0,0.0,111677.88539147867,437.5080000000001,111677.88539147867,0.0,1.1167788539147867,0.04375684841193994
2018-04-18,0.0,0.0,0.0,0.0,0.0,0.0,111677.88539147867,437.5080000000001,111677.88539147867,0.0,1.1167788539147867,0.04375684841193994
2018-04-19,0.0,0.0,0.0,0.0,0.0,0.0,111677.88539147867,437.5080000000001,111677.88539147867,0.0,1.1167788539147867,0.04375684841193994
2018-04-20,0.0,0.0,0.0,0.0,0.0,0.0,111677.88539147867,437.5080000000001,111677.88539147867,0.0,1.1167788539147867,0.04375684841193994
2018-04-23,0.0,0.0,0.0,0.0,0.0,0.0,111677.88539147867,437.5080000000001,111677.88539147867,0.0,1.1167788539147867,0.04375684841193994
2018-04-24,0.0,0.0,0.0,0.0,0.0,0.0,111677.88539147867,437.5080000000001,111677.88539147867,0.0,1.1167788539147867,0.04375684841193994
2018-04-25,0.0,0.0,0.0,0.0,0.0,0.0,111677.88539147867,437.5080000000001,111677.88539147867,0.0,1.1167788539147867,0.04375684841193994
2018-04-26,0.0,0.0,0.0,0.0,0.0,0.0,111677.88539147867,437.5080000000001,111677.88539147867,0.0,1.1167788539147867,0.04375684841193994
2018-04-27,0.0,0.0,0.0,0.0,0.0,0.0,111677.88539147867,437.5080000000001,111677.88539147867,0.0,1.1167788539147867,0.04375684841193994
2018-05-02,0.0,0.0,0.0,0.0,0.0,0.0,111677.88539147867,437.5080000000001,111677.88539147867,0.0,1.1167788539147867,0.04375684841193994
2018-05-03,0.0,0.0,0.0,0.0,0.0,0.0,111677.88539147867,437.5080000000001,111677.88539147867,0.0,1.1167788539147867,0.04375684841193994
2018-05-04,0.0,0.0,0.0,0.0,0.0,0.0,111677.88539147867,437.5080000000001,111677.88539147867,0.0,1.1167788539147867,0.04375684841193994
2018-05-07,0.0,0.0,0.0,0.0,0.0,0.0,111677.88539147867,437.5080000000001,111677.88539147867,0.0,1.1167788539147867,0.04375684841193994
2018-05-08,0.0,0.0,0.0,0.0,0.0,0.0,111677.88539147867,437.5080000000001,111677.88539147867,0.0,1.1167788539147867,0.04375684841193994
2018-05-09,0.0,18287.12047528353,0.0,0.0,0.0,0.0,93287.21577957207,443.0460000000001,111574.3362548556,-0.0009272125475879855,1.115743362548556,0.04479233977817065
2018-05-10,0.0,18977.62385730976,0.0,0.0,0.0,0.0,93287.21577957207,443.0460000000001,112264.83963688184,0.006188729462382803,1.1226483963688183,0.037887305957908346
2018-05-11,0.0,18309.402743670027,0.0,0.0,0.0,0.0,93287.21577957207,443.0460000000001,111596.6185232421,-0.005952185170362223,1.115966185232421,0.04456951709430568
2018-05-14,0.0,18202.494141049734,0.0,0.0,0.0,0.0,93287.21577957207,443.0460000000001,111489.7099206218,-0.0009579914161829128,1.114897099206218,0.045638603120508714
2018-05-15,0.0,18483.158398210584,0.0,0.0,0.0,0.0,93287.21577957207,443.0460000000001,111770.37417778265,0.002517400550783311,1.1177037417778264,0.04283196054890026
2018-05-16,0.0,19044.473435605843,15311.244341615084,0.0,15492.50797351482,0.0,62531.90067671174,450.0060000000001,112380.12642744748,0.005455401345395572,1.1238012642744748,0.03673443805225185
2018-05-17,0.0,18870.73070445281,14898.116346789628,0.0,15896.722999051795,0.0,62531.90067671174,450.0060000000001,112197.47072700597,-0.0016253380935590256,1.1219747072700597,0.03856099505666699
2018-05-18,0.0,18710.348364195663,14651.090679643508,0.0,15797.320790138727,0.0,62531.90067671174,450.0060000000001,111690.66051068962,-0.004517126928373472,1.116906605106896,0.04362909721983055
2018-05-21,0.0,18790.540917284605,14795.902059921104,0.0,15750.939856298877,0.0,62531.90067671174,450.0060000000001,111869.28351021632,0.0015992653164551562,1.1186928351021632,0.04184286722456343
2018-05-22,0.0,19066.743078227773,14902.373371144295,0.0,16181.649306669371,0.0,62531.90067671174,450.0060000000001,112682.66643275318,0.007270833396037402,1.1268266643275318,0.03370903799919489
2018-05-23,0.0,19142.476181734495,0.0,0.0,15724.420623860122,0.0,77431.57004785603,452.7100000000001,112298.46685345065,-0.0034095712452084648,1.1229846685345064,0.037551033792220245
2018-05-24,0.0,19628.063375036552,0.0,0.0,15817.194705540896,0.0,77431.57004785603,452.7100000000001,112876.82812843348,0.00515021523613135,1.1287682812843347,0.03176742104239194
2018-05-25,0.0,19944.349988261893,0.0,0.0,16122.007864711375,0.0,77431.57004785603,452.7100000000001,113497.9279008293,0.005502455930894046,1.1349792790082929,0.025556423318433774
